"personId","last_name","first_name","name_suffix","wealth_millions","conglomorate","industry","birth_date","gender","cityID","citizenshipID"
"1607","Shi","Wen-long","","1900","0","Manufacturing","1928-02-01","M","626","75"
"1608","Sondakh","Peter","","1900","0","Finance & Investments","1950-02-26","M","617","39"
"1609","Stitzer","Lucy","","1900","0","Food & Beverage","1960-01-01","F","221","83"
"1610","Sy","Elizabeth","","1900","0","Diversified","1952-06-01","F","391","61"
"1611","Tanoko","Hermanto","","1900","0","Manufacturing","1962-09-17","M","617","39"
"1612","Tara","Mehmet Sinan","","1900","0","Construction & Engineering","1958-05-24","M","274","78"
"1613","Uno","Masateru","","1900","1","Fashion & Retail","1947-02-06","M","195","43"
"1614","Vardinoyannis","Vardis","","1900","1","Energy","1933-01-01","M","22","33"
"1615","Virwani","Jitendra","","1900","0","Real Estate","1966-02-18","M","34","38"
"1616","Wang","Chaobin","","1900","0","Real Estate","1956-01-01","M","730","21"
"1617","Wang","Ren-sheng","","1900","0","Fashion & Retail","1931-12-01","M","730","75"
"1618","Weber","Charlotte Colket","","1900","0","Food & Beverage","1942-11-19","F","251","83"
"1619","Xie","Juhua","","1900","1","Healthcare","1951-01-01","F","437","21"
"1620","Xu","Chuanhua","","1900","1","Manufacturing","1935-01-01","M","230","21"
"1621","Yushvaev","Gavril","","1900","1","Finance & Investments","1957-07-23","M","658","66"
"1622","Zhang","Hongwei","","1900","0","Diversified","1954-12-26","M","44","21"
"1623","Zucker","Anita","","1900","0","Manufacturing","1952-01-19","F","109","83"
"1624","Adams","Cameron","","1800","0","Technology","1979-12-26","M","623","5"
"1625","Adderley","Will","","1800","0","Fashion & Retail","1972-03-04","M","658","82"
"1626","Al Thani","Faisal Bin Qassim","","1800","0","Diversified","1948-01-01","M","155","64"
"1627","Alexander","Leslie","","1800","0","Sports","1943-06-30","M","255","83"
"1628","Arai","Masaaki","","1800","0","Real Estate","1965-10-29","M","645","43"
"1629","Benetton","Sabrina","","1800","0","Fashion & Retail","1973-10-04","F","652","42"
"1630","Bikhchandani","Sanjeev","","1800","0","Technology","1963-06-29","M","149","38"
"1631","Biondi","O. Francis","","1800","0","Finance & Investments","1964-07-04","M","451","83"
"1632","Bulgheroni","Alejandro","","1800","0","Energy","1944-11-01","M","389","3"
"1633","Chandramogan","R.G.","","1800","0","Food & Beverage","1949-03-01","M","113","38"
"1634","Chaudhary","Binod","","1800","0","Diversified","1955-04-14","M","295","54"
"1635","Conrad","Parker","","1800","0","Technology","1980-04-13","M","557","83"
"1636","Cook","Tim","","1800","0","Technology","1960-11-01","M","138","83"
"1637","Coombs","Mark","","1800","0","Finance & Investments","1961-01-01","M","365","82"
"1638","de Mol","John","","1800","0","Media & Entertainment","1955-03-24","M","62","55"
"1639","Del Pino","D. Leopoldo","","1800","0","Construction & Engineering","1962-07-30","M","382","71"
"1640","Diao","Zhizhong","","1800","0","Technology","1963-11-06","M","44","21"
"1641","Duggan","Robert","","1800","0","Healthcare","1944-04-28","M","123","83"
"1642","France","James","","1800","0","Sports","1944-10-24","M","147","83"
"1643","Frost","Phillip","","1800","0","Healthcare","1936-11-11","M","410","83"
"1644","Garfinkel","Jayme","","1800","1","Finance & Investments","1945-11-30","M","571","14"
"1645","Goldsbury","Christopher","","1800","0","Food & Beverage","1943-01-01","M","554","83"
"1646","Hamied","Yusuf","","1800","0","Healthcare","1936-07-26","M","431","38"
"1647","Higgins","Brian","","1800","0","Finance & Investments","1965-02-08","M","451","83"
"1648","Huang","Wei","","1800","0","Real Estate","1959-09-30","M","230","21"
"1649","Jiang","Yintai","","1800","1","Automotive","1950-07-30","M","584","21"
"1650","Jin","Lei","","1800","0","Healthcare","1965-08-01","M","104","21"
"1651","Jin","Lei","","1800","1","Healthcare","1954-09-23","M","44","21"
"1652","Kipyatkov","Valentin","","1800","0","Technology","1976-06-05","M","497","23"
"1653","Koo","Kwang-mo","","1800","0","Diversified","1978-01-23","M","582","70"
"1654","Kurtz","George","","1800","0","Technology","1970-10-01","M","490","83"
"1655","Lacob","Joe","","1800","0","Sports","1956-01-10","M","23","83"
"1656","Lau","Joe","","1800","0","Technology","1989-07-01","M","608","83"
"1657","Lindh","Louise","","1800","0","Diversified","1979-10-20","F","612","73"
"1658","Luo","Yangyong","","1800","1","Metals & Mining","1975-06-02","M","486","21"
"1659","Marinho","Joao Roberto","","1800","0","Media & Entertainment","1953-09-16","M","536","14"
"1660","Marinho","Jose Roberto","","1800","0","Media & Entertainment","1955-12-26","M","536","14"
"1661","Marinho","Roberto Irineu","","1800","0","Media & Entertainment","1947-10-13","M","536","14"
"1662","Michelson","Gary","","1800","0","Healthcare","1949-01-14","M","369","83"
"1663","Miller","Robert G.","","1800","0","Technology","1945-07-03","M","426","18"
"1664","Mindus","David","","1800","0","Real Estate","1972-01-26","M","612","73"
"1665","Mol","Adriaan","","1800","0","Technology","1984-03-14","M","16","55"
"1666","Munot","Mofatraj","","1800","0","Real Estate","1944-10-04","M","431","38"
"1667","Nahmad","Ezra","","1800","0","Finance & Investments","1945-07-31","M","423","52"
"1668","Nuwal","Satyanarayan","","1800","0","Manufacturing","1952-07-25","M","436","38"
"1669","Ozdemir","Nihat","","1800","0","Diversified","1950-04-05","M","17","78"
"1670","Pan","Benjamin Zhengmin","","1800","1","Technology","1969-12-01","M","589","21"
"1671","Peladeau","Pierre Karl","","1800","0","Media & Entertainment","1961-10-16","M","426","18"
"1672","Perelman","Ronald","","1800","0","Finance & Investments","1943-01-01","M","451","83"
"1673","Pomel","Olivier","","1800","0","Technology","1977-03-26","M","451","30"
"1674","Ratanarak","Krit","","1800","0","Media & Entertainment","1946-04-19","M","35","77"
"1675","Saraf","Vinod","","1800","0","Manufacturing","1952-06-16","M","431","38"
"1676","Schick","Karin","","1800","0","Technology","1958-01-01","F","200","32"
"1677","Sedykh","Anatoly","","1800","0","Metals & Mining","1964-11-28","M","427","66"
"1678","Shao","Genhuo","","1800","0","Food & Beverage","1965-07-29","M","44","21"
"1679","Shen","Xiqiang","","1800","1","Energy","1948-03-02","M","717","21"
"1680","Shibulal","S.D.","","1800","0","Technology","1955-03-01","M","34","38"
"1681","Suh","Kyung-bae","","1800","0","Fashion & Retail","1963-01-14","M","582","70"
"1682","Sutantio","Bambang","","1800","0","Food & Beverage","1958-12-26","M","658","39"
"1683","Sze","Man Bok","","1800","0","Manufacturing","1950-01-01","M","285","21"
"1684","Thompson","Jim","","1800","0","Logistics","1940-01-14","M","253","83"
"1685","Tran Dinh","Long","","1800","0","Manufacturing","1961-01-01","M","231","87"
"1686","Trefler","Alan","","1800","0","Technology","1956-03-10","M","79","83"
"1687","Valani","Riaz","","1800","0","Finance & Investments","1976-09-01","M","386","83"
"1688","van der Does","Pieter","","1800","0","Technology","1969-05-01","M","16","55"
"1689","Viessmann","Martin","","1800","0","Manufacturing","1953-10-10","M","13","32"
"1690","Viswanathan","Nikil","","1800","0","Technology","1987-10-16","M","557","83"
"1691","Wagner","Todd","","1800","0","Media & Entertainment","1960-08-02","M","140","83"
"1692","Williams","Evan","","1800","0","Technology","1972-03-31","M","557","83"
"1693","Wong","Kie Chie","","1800","0","Metals & Mining","1948-04-04","M","623","50"
"1694","Wu","Thomas","","1800","0","Finance & Investments","1950-04-11","M","627","75"
"1695","Wu","Yingming","","1800","0","Energy","1967-01-01","M","460","21"
"1696","Wyss","Amy","","1800","0","Healthcare","1971-01-01","F","691","83"
"1697","Yan","Zhi","","1800","0","Real Estate","1972-07-01","M","698","21"
"1698","Yoshida","Yoshiaki","","1800","0","Fashion & Retail","1941-01-31","M","658","43"
"1699","Zekelman","Alan","","1800","0","Manufacturing","1962-10-01","M","63","18"
"1700","Zhang","Li","","1800","0","Real Estate","1953-01-01","M","225","21"
"1701","Adams Strunk","Amy","","1700","0","Sports","1955-09-29","F","443","83"
"1702","Andreessen","Marc","","1700","0","Finance & Investments","1971-07-09","M","23","83"
"1703","Arvedi","Giovanni","","1700","0","Metals & Mining","1937-08-28","M","134","42"
"1704","Bamberger","Lesley","","1700","0","Real Estate","1965-06-03","M","16","55"
"1705","Bang","Si-hyuk","","1700","0","Media & Entertainment","1972-08-09","M","582","70"
"1706","Booth","David","","1700","0","Finance & Investments","1946-01-01","M","28","83"
"1707","Breyer","Jim","","1700","0","Technology","1961-07-26","M","28","83"
"1708","Chen","Kaichen","","1700","0","Manufacturing","1964-01-01","M","225","21"
"1709","Damen","Kommer","","1700","0","Manufacturing","1944-03-30","M","210","55"
"1710","DeSantis","Carl","","1700","0","Food & Beverage","1939-07-19","M","150","83"
"1711","Dospiva","Marek","","1700","0","Finance & Investments","1969-07-18","M","514","24"
"1712","Dunleavy","Keith","","1700","1","Healthcare","1969-06-25","M","18","83"
"1713","Elkann","John","","1700","0","Finance & Investments","1976-01-04","M","655","42"
"1714","Feuillet","Francois","","1700","1","Automotive","1949-01-01","M","492","30"
"1715","Fukushima","Yasuhiro","","1700","0","Media & Entertainment","1947-08-18","M","645","43"
"1716","Gabelli","Mario","","1700","0","Finance & Investments","1942-03-31","M","221","83"
"1717","Gerling","Rolf","","1700","0","Finance & Investments","1954-12-15","M","735","32"
"1718","Goff","John","","1700","0","Real Estate","1955-08-26","M","190","83"
"1719","Grendene Bartelle","Alexandre","","1700","0","Fashion & Retail","1950-01-23","M","509","14"
"1720","Harvey","Gerry","","1700","0","Fashion & Retail","1939-09-18","M","623","5"
"1721","He","Zhaoxi","","1700","0","Technology","1974-01-01","M","589","21"
"1722","Heinecke","William","","1700","0","Real Estate","1949-06-04","M","35","77"
"1723","Hennick","Jay","","1700","0","Finance & Investments","1957-01-20","M","651","18"
"1724","Herlin","Ilkka","","1700","0","Manufacturing","1959-01-01","M","238","29"
"1725","Hiranandani","Asok Kumar","","1700","0","Real Estate","1954-11-28","M","593","67"
"1726","Jackman","Hal","","1700","0","Finance & Investments","1932-06-10","M","651","18"
"1727","Jain","Pavan","","1700","0","Manufacturing","1951-05-17","M","149","38"
"1728","Kanjanapas","Keeree","","1700","0","Real Estate","1950-10-18","M","35","77"
"1729","Kibar","Osman","","1700","0","Healthcare","1971-04-01","M","326","83"
"1730","Kim","Chang-soo","","1700","0","Fashion & Retail","1961-04-01","M","582","70"
"1731","Kucuk","Mustafa","","1700","0","Fashion & Retail","1963-06-03","M","274","78"
"1732","Kwok","Christopher","","1700","0","Real Estate","1986-04-01","M","253","35"
"1733","Kwok","Edward","","1700","0","Real Estate","1981-04-01","M","253","35"
"1734","Lau","Cho Kun","","1700","0","Diversified","1936-01-10","M","634","50"
"1735","Le-Quoc","Alexis","","1700","0","Technology","1974-11-14","M","451","83"
"1736","Lei","Jufang","","1700","0","Healthcare","1953-01-03","F","337","21"
"1737","Leininger","James","","1700","0","Healthcare","1945-03-30","M","554","83"
"1738","Li","Xuhui","","1700","0","Food & Beverage","1968-06-15","F","191","21"
"1739","Liautaud","Jimmy John","","1700","0","Food & Beverage","1964-01-12","M","301","83"
"1740","Lin","Lairong","","1700","1","Metals & Mining","1968-08-09","M","42","21"
"1741","Lu","Di","","1700","0","Technology","1964-01-01","M","589","21"
"1742","Luckey","Palmer","","1700","0","Technology","1992-09-19","M","455","83"
"1743","MacMillan","Duncan","","1700","0","Finance & Investments","1937-12-17","M","515","83"
"1744","Maezawa","Yusaku","","1700","0","Technology","1975-11-22","M","116","43"
"1745","Mateus","Ilson","","1700","1","Fashion & Retail","1963-02-06","M","570","14"
"1746","Meng","Qingshan","","1700","1","Manufacturing","1948-11-17","M","336","21"
"1747","Palatchi","Alberto","","1700","0","Fashion & Retail","1949-06-26","M","382","71"
"1748","Parekh","Mrudula","","1700","0","Manufacturing","1948-01-01","F","431","38"
"1749","Paval","Dragos","","1700","0","Fashion & Retail","1966-06-22","M","31","65"
"1750","Perez","Jorge","","1700","0","Real Estate","1949-10-17","M","409","83"
"1751","Pumpyansky","Dmitry","","1700","0","Metals & Mining","1964-03-22","M","427","66"
"1752","Ren","Jinsheng","","1700","1","Healthcare","1963-01-01","M","437","21"
"1753","Roberts","Brian","","1700","0","Media & Entertainment","1959-06-28","M","498","83"
"1754","Rogers","Joe","Jr.","1700","0","Food & Beverage","1946-12-02","M","24","83"
"1755","Ruan","Shuilong","","1700","1","Manufacturing","1935-12-01","M","585","21"
"1756","Saville","Paul","","1700","0","Real Estate","1955-12-14","M","483","83"
"1757","Savvidis","Ivan","","1700","1","Diversified","1959-03-27","M","541","66"
"1758","Shibahara","Keiichi","","1700","0","Healthcare","1964-10-09","M","645","43"
"1759","Shroff","Rajju","","1700","0","Manufacturing","1933-10-20","M","431","38"
"1760","Sun","Huaiqing","","1700","1","Fashion & Retail","1969-10-02","M","225","21"
"1761","Taravella","Alain","","1700","0","Real Estate","1948-01-01","M","492","30"
"1762","Tisch","Jonathan","","1700","0","Diversified","1953-12-07","M","451","83"
"1763","Tuchman","Kenneth","","1700","0","Service","1959-10-23","M","151","83"
"1764","Wang","Chou-hsiong","","1700","0","Manufacturing","1941-01-01","M","724","75"
"1765","Wang","Minwen","","1700","0","Technology","1963-11-01","M","44","21"
"1766","Werner","Tom","","1700","0","Sports","1950-04-12","M","369","83"
"1767","Winn","Stephen","","1700","0","Real Estate","1946-09-12","M","140","83"
"1768","Wood","Ian","","1700","1","Energy","1942-07-21","M","4","82"
"1769","Wu","Lanlan","","1700","1","Manufacturing","1974-01-01","F","589","21"
"1770","Xu","Bingzhong","","1700","0","Food & Beverage","1974-01-01","M","589","21"
"1771","Yang","Xuegang","","1700","0","Manufacturing","1965-02-01","M","44","21"
"1772","Yevtushenkov","Vladimir","","1700","0","Telecom","1948-09-25","M","427","66"
"1773","Zalik","David","","1700","0","Technology","1974-02-02","M","24","83"
"1774","Zhang","Xiaojuan","","1700","0","Logistics","1969-10-01","F","584","21"
"1775","Zheng","Xiaodong","","1700","0","Manufacturing","1964-03-01","M","584","21"
"1776","Zhong","Ruonong","","1700","1","Manufacturing","1962-10-30","F","733","21"
"1777","Afeyan","Noubar","","1600","0","Healthcare","1962-07-25","M","347","83"
"1778","AlBukhary","Syed Mokhtar","","1600","0","Construction & Engineering","1951-12-12","M","317","50"
"1779","Allen","Herbert","","1600","1","Finance & Investments","1940-03-05","M","451","83"
"1780","Anisimov","Vasily","","1600","0","Metals & Mining","1951-09-19","M","658","66"
"1781","Asness","Clifford","","1600","0","Finance & Investments","1966-10-17","M","221","83"
"1782","Bacon","Louis","","1600","0","Finance & Investments","1956-07-25","M","480","83"
"1783","Birkenstock","Christian","","1600","0","Fashion & Retail","1972-09-21","M","307","32"
"1784","Boquoi","Josef","","1600","1","Food & Beverage","1934-01-01","M","614","32"
"1785","Cai","Huabo","","1600","0","Technology","1976-01-01","M","286","21"
"1786","Chen","Tianshi","","1600","0","Technology","1985-01-01","M","44","21"
"1787","Chen","Yung-tai","","1600","0","Real Estate","1936-01-20","M","627","75"
"1788","Chey","Tae-won","","1600","0","Technology","1960-12-03","M","582","70"
"1789","Chrenko","Ivan","","1600","0","Real Estate","1967-06-27","M","75","68"
"1790","Clark","Robert","","1600","0","Construction & Engineering","1959-01-30","M","603","83"
"1791","Cockwell","Jack","","1600","0","Finance & Investments","1941-01-12","M","651","18"
"1792","Coxe","Tench","","1600","0","Finance & Investments","1958-01-14","M","485","83"
"1793","Crane","Jim","","1600","0","Sports","1954-01-17","M","255","83"
"1794","Dentressangle","Norbert","","1600","0","Logistics","1954-07-09","M","380","30"
"1795","Dimon","Jamie","","1600","0","Finance & Investments","1956-03-13","M","451","83"
"1796","Dines","Daniel","","1600","0","Technology","1972-01-01","M","451","65"
"1797","Egydio Arruda Villela Filho","Alfredo","","1600","0","Finance & Investments","1969-11-18","M","571","14"
"1798","Fegel","Gary","","1600","0","Metals & Mining","1974-01-01","M","224","74"
"1799","Foley","William","II.","1600","0","Finance & Investments","1944-12-29","M","339","83"
"1800","Fortin","Richard","","1600","0","Fashion & Retail","1948-09-01","M","71","18"
"1801","Gao","Yi","","1600","1","Healthcare","1968-10-25","M","105","21"
"1802","Giuliani","Giammaria","","1600","0","Healthcare","1978-02-20","M","422","74"
