"personId","last_name","first_name","wealth_millions","conglomorate","industry","birth_date","gender","cityID","citizenshipID","name_suffix"
"1573","Eczacibasi","Faruk","1900","0","Diversified","6/15/1954","M","274","78",""
"1574","Eurnekian","Eduardo","1900","0","Diversified","12/4/1932","M","89","3",""
"1575","Fong","David","1900","0","Real Estate","5/29/1957","M","253","35",""
"1576","Guo","Zhenyu","1900","1","Fashion & Retail","11/1/1963","M","320","18",""
"1577","Gupta","Surjit Kumar","1900","0","Manufacturing","1/13/1942","M","149","38",""
"1578","Hagen Kjos","Caroline","1900","0","Diversified","1/1/1984","F","694","58",""
"1579","Hernandez Ramirez","Roberto","1900","0","Finance & Investments","3/24/1942","M","408","51",""
"1580","Hoffman","Reid","1900","0","Technology","8/5/1967","M","485","83",""
"1581","Hu","Rongda","1900","1","Manufacturing","1/1/1959","M","284","21",""
"1582","Hughes","B. Wayne","1900","0","Real Estate","5/27/1959","M","275","83","Jr."
"1583","Hui","Wing Mau","1900","0","Real Estate","7/1/1950","M","253","35",""
"1584","Kapnick","Scott","1900","0","Finance & Investments","2/9/1959","M","442","83",""
"1585","Kayne","Richard","1900","0","Finance & Investments","1/1/1946","M","566","83",""
"1586","Kulczyk","Dominika","1900","0","Finance & Investments","7/30/1977","F","365","62",""
"1587","Lampert","Edward","1900","0","Finance & Investments","7/19/1962","M","410","83",""
"1588","Lamsam","Somsri","1900","0","Diversified","1/1/1949","M","35","77",""
"1589","Leprino","James","1900","0","Food & Beverage","11/22/1937","M","267","83",""
"1590","Lichtenstein","David","1900","0","Real Estate","11/21/1961","M","420","83",""
"1591","Lin","Dingqiang","1900","1","Real Estate","10/1/1966","M","44","35",""
"1592","MacMillan","Sarah","1900","0","Food & Beverage","1/1/1954","F","369","83",""
"1593","Masiyiwa","Strive","1900","0","Telecom","1/29/1961","M","365","88",""
"1594","Miller","Robert","1900","0","Fashion & Retail","5/23/1933","M","253","82",""
"1595","Nixon","Simon","1900","0","Technology","8/1/1967","M","600","82",""
"1596","Ogawa","Kentaro","1900","0","Food & Beverage","7/1/1948","M","645","43",""
"1597","Parekh","Ajay","1900","0","Manufacturing","6/23/1957","M","431","38",""
"1598","Parekh","Narendrakumar","1900","0","Manufacturing","4/17/1938","M","431","38",""
"1599","Pritzker","Jennifer","1900","0","Finance & Investments","8/13/1950","F","117","83",""
"1600","Rajendran","G.","1900","0","Fashion & Retail","10/5/1942","M","113","38",""
"1601","Ren","Jianhua","1900","0","Manufacturing","8/1/1956","M","230","21",""
"1602","Robbins","Larry","1900","0","Finance & Investments","10/21/1969","M","15","83",""
"1603","Schar","Dwight","1900","0","Construction & Engineering","2/8/1942","M","483","83",""
"1604","Shao","Jianxiong","1900","0","Energy","1/1/1964","M","230","21",""
"1605","Shao","Qinxiang","1900","0","Manufacturing","9/1/1954","M","230","21",""
"1606","Shen","Hua","1900","0","Technology","1/1/1963","M","282","83",""
"1607","Shi","Wen-long","1900","0","Manufacturing","2/1/1928","M","626","75",""
"1608","Sondakh","Peter","1900","0","Finance & Investments","2/26/1950","M","617","39",""
"1609","Stitzer","Lucy","1900","0","Food & Beverage","1/1/1960","F","221","83",""
"1610","Sy","Elizabeth","1900","0","Diversified","6/1/1952","F","391","61",""
"1611","Tanoko","Hermanto","1900","0","Manufacturing","9/17/1962","M","617","39",""
"1612","Tara","Mehmet Sinan","1900","0","Construction & Engineering","5/24/1958","M","274","78",""
"1613","Uno","Masateru","1900","1","Fashion & Retail","2/6/1947","M","195","43",""
"1614","Vardinoyannis","Vardis","1900","1","Energy","1/1/1933","M","22","33",""
"1615","Virwani","Jitendra","1900","0","Real Estate","2/18/1966","M","34","38",""
"1616","Wang","Chaobin","1900","0","Real Estate","1/1/1956","M","729","21",""
"1617","Wang","Ren-sheng","1900","0","Fashion & Retail","12/1/1931","M","729","75",""
"1618","Weber","Charlotte Colket","1900","0","Food & Beverage","11/19/1942","F","251","83",""
"1619","Xie","Juhua","1900","1","Healthcare","1/1/1951","F","437","21",""
"1620","Xu","Chuanhua","1900","1","Manufacturing","1/1/1935","M","230","21",""
"1621","Yushvaev","Gavril","1900","1","Finance & Investments","7/23/1957","M","657","66",""
"1622","Zhang","Hongwei","1900","0","Diversified","12/26/1954","M","44","21",""
"1623","Zucker","Anita","1900","0","Manufacturing","1/19/1952","F","109","83",""
"1624","Adams","Cameron","1800","0","Technology","12/26/1979","M","623","5",""
"1625","Adderley","Will","1800","0","Fashion & Retail","3/4/1972","M","657","82",""
"1626","Al Thani","Faisal Bin Qassim","1800","0","Diversified","1/1/1948","M","155","64",""
"1627","Alexander","Leslie","1800","0","Sports","6/30/1943","M","255","83",""
"1628","Arai","Masaaki","1800","0","Real Estate","10/29/1965","M","645","43",""
"1629","Benetton","Sabrina","1800","0","Fashion & Retail","10/4/1973","F","651","42",""
"1630","Bikhchandani","Sanjeev","1800","0","Technology","6/29/1963","M","149","38",""
"1631","Biondi","O. Francis","1800","0","Finance & Investments","7/4/1964","M","451","83",""
"1632","Bulgheroni","Alejandro","1800","0","Energy","11/1/1944","M","389","3",""
"1633","Chandramogan","R.G.","1800","0","Food & Beverage","3/1/1949","M","113","38",""
"1634","Chaudhary","Binod","1800","0","Diversified","4/14/1955","M","295","54",""
"1635","Conrad","Parker","1800","0","Technology","4/13/1980","M","557","83",""
"1636","Cook","Tim","1800","0","Technology","11/1/1960","M","138","83",""
"1637","Coombs","Mark","1800","0","Finance & Investments","1/1/1961","M","365","82",""
"1638","de Mol","John","1800","0","Media & Entertainment","3/24/1955","M","62","55",""
"1639","Del Pino","D. Leopoldo","1800","0","Construction & Engineering","7/30/1962","M","382","71",""
"1640","Diao","Zhizhong","1800","0","Technology","11/6/1963","M","44","21",""
"1641","Duggan","Robert","1800","0","Healthcare","4/28/1944","M","123","83",""
"1642","France","James","1800","0","Sports","10/24/1944","M","147","83",""
"1643","Frost","Phillip","1800","0","Healthcare","11/11/1936","M","410","83",""
"1644","Garfinkel","Jayme","1800","1","Finance & Investments","11/30/1945","M","571","14",""
"1645","Goldsbury","Christopher","1800","0","Food & Beverage","1/1/1943","M","554","83",""
"1646","Hamied","Yusuf","1800","0","Healthcare","7/26/1936","M","431","38",""
"1647","Higgins","Brian","1800","0","Finance & Investments","2/8/1965","M","451","83",""
"1648","Huang","Wei","1800","0","Real Estate","9/30/1959","M","230","21",""
"1649","Jiang","Yintai","1800","1","Automotive","7/30/1950","M","584","21",""
"1650","Jin","Lei","1800","0","Healthcare","8/1/1965","M","104","21",""
"1651","Jin","Lei","1800","1","Healthcare","9/23/1954","M","44","21",""
"1652","Kipyatkov","Valentin","1800","0","Technology","6/5/1976","M","497","23",""
"1653","Koo","Kwang-mo","1800","0","Diversified","1/23/1978","M","582","70",""
"1654","Kurtz","George","1800","0","Technology","10/1/1970","M","490","83",""
"1655","Lacob","Joe","1800","0","Sports","1/10/1956","M","23","83",""
"1656","Lau","Joe","1800","0","Technology","7/1/1989","M","608","83",""
"1657","Lindh","Louise","1800","0","Diversified","10/20/1979","F","612","73",""
"1658","Luo","Yangyong","1800","1","Metals & Mining","6/2/1975","M","486","21",""
"1659","Marinho","Joao Roberto","1800","0","Media & Entertainment","9/16/1953","M","536","14",""
"1660","Marinho","Jose Roberto","1800","0","Media & Entertainment","12/26/1955","M","536","14",""
"1661","Marinho","Roberto Irineu","1800","0","Media & Entertainment","10/13/1947","M","536","14",""
"1662","Michelson","Gary","1800","0","Healthcare","1/14/1949","M","369","83",""
"1663","Miller","Robert G.","1800","0","Technology","7/3/1945","M","426","18",""
"1664","Mindus","David","1800","0","Real Estate","1/26/1972","M","612","73",""
"1665","Mol","Adriaan","1800","0","Technology","3/14/1984","M","16","55",""
"1666","Munot","Mofatraj","1800","0","Real Estate","10/4/1944","M","431","38",""
"1667","Nahmad","Ezra","1800","0","Finance & Investments","7/31/1945","M","423","52",""
"1668","Nuwal","Satyanarayan","1800","0","Manufacturing","7/25/1952","M","436","38",""
"1669","Ozdemir","Nihat","1800","0","Diversified","4/5/1950","M","17","78",""
"1670","Pan","Benjamin Zhengmin","1800","1","Technology","12/1/1969","M","589","21",""
"1671","Peladeau","Pierre Karl","1800","0","Media & Entertainment","10/16/1961","M","426","18",""
"1672","Perelman","Ronald","1800","0","Finance & Investments","1/1/1943","M","451","83",""
"1673","Pomel","Olivier","1800","0","Technology","3/26/1977","M","451","30",""
"1674","Ratanarak","Krit","1800","0","Media & Entertainment","4/19/1946","M","35","77",""
"1675","Saraf","Vinod","1800","0","Manufacturing","6/16/1952","M","431","38",""
"1676","Schick","Karin","1800","0","Technology","1/1/1958","F","200","32",""
"1677","Sedykh","Anatoly","1800","0","Metals & Mining","11/28/1964","M","427","66",""
"1678","Shao","Genhuo","1800","0","Food & Beverage","7/29/1965","M","44","21",""
"1679","Shen","Xiqiang","1800","1","Energy","3/2/1948","M","716","21",""
"1680","Shibulal","S.D.","1800","0","Technology","3/1/1955","M","34","38",""
"1681","Suh","Kyung-bae","1800","0","Fashion & Retail","1/14/1963","M","582","70",""
"1682","Sutantio","Bambang","1800","0","Food & Beverage","12/26/1958","M","657","39",""
"1683","Sze","Man Bok","1800","0","Manufacturing","1/1/1950","M","285","21",""
"1684","Thompson","Jim","1800","0","Logistics","1/14/1940","M","253","83",""
"1685","Tran Dinh","Long","1800","0","Manufacturing","1/1/1961","M","231","87",""
"1686","Trefler","Alan","1800","0","Technology","3/10/1956","M","79","83",""
"1687","Valani","Riaz","1800","0","Finance & Investments","9/1/1976","M","386","83",""
"1688","van der Does","Pieter","1800","0","Technology","5/1/1969","M","16","55",""
"1689","Viessmann","Martin","1800","0","Manufacturing","10/10/1953","M","13","32",""
"1690","Viswanathan","Nikil","1800","0","Technology","10/16/1987","M","557","83",""
"1691","Wagner","Todd","1800","0","Media & Entertainment","8/2/1960","M","140","83",""
"1692","Williams","Evan","1800","0","Technology","3/31/1972","M","557","83",""
"1693","Wong","Kie Chie","1800","0","Metals & Mining","4/4/1948","M","623","50",""
"1694","Wu","Thomas","1800","0","Finance & Investments","4/11/1950","M","627","75",""
"1695","Wu","Yingming","1800","0","Energy","1/1/1967","M","460","21",""
"1696","Wyss","Amy","1800","0","Healthcare","1/1/1971","F","690","83",""
"1697","Yan","Zhi","1800","0","Real Estate","7/1/1972","M","697","21",""
"1698","Yoshida","Yoshiaki","1800","0","Fashion & Retail","1/31/1941","M","657","43",""
"1699","Zekelman","Alan","1800","0","Manufacturing","10/1/1962","M","63","18",""
"1700","Zhang","Li","1800","0","Real Estate","1/1/1953","M","225","21",""
"1701","Adams Strunk","Amy","1700","0","Sports","9/29/1955","F","443","83",""
"1702","Andreessen","Marc","1700","0","Finance & Investments","7/9/1971","M","23","83",""
"1703","Arvedi","Giovanni","1700","0","Metals & Mining","8/28/1937","M","134","42",""
"1704","Bamberger","Lesley","1700","0","Real Estate","6/3/1965","M","16","55",""
"1705","Bang","Si-hyuk","1700","0","Media & Entertainment","8/9/1972","M","582","70",""
"1706","Booth","David","1700","0","Finance & Investments","1/1/1946","M","28","83",""
"1707","Breyer","Jim","1700","0","Technology","7/26/1961","M","28","83",""
"1708","Chen","Kaichen","1700","0","Manufacturing","1/1/1964","M","225","21",""
"1709","Damen","Kommer","1700","0","Manufacturing","3/30/1944","M","210","55",""
"1710","DeSantis","Carl","1700","0","Food & Beverage","7/19/1939","M","150","83",""
"1711","Dospiva","Marek","1700","0","Finance & Investments","7/18/1969","M","514","24",""
"1712","Dunleavy","Keith","1700","1","Healthcare","6/25/1969","M","18","83",""
"1713","Elkann","John","1700","0","Finance & Investments","1/4/1976","M","654","42",""
"1714","Feuillet","Francois","1700","1","Automotive","1/1/1949","M","492","30",""
"1715","Fukushima","Yasuhiro","1700","0","Media & Entertainment","8/18/1947","M","645","43",""
"1716","Gabelli","Mario","1700","0","Finance & Investments","3/31/1942","M","221","83",""
"1717","Gerling","Rolf","1700","0","Finance & Investments","12/15/1954","M","734","32",""
"1718","Goff","John","1700","0","Real Estate","8/26/1955","M","190","83",""
"1719","Grendene Bartelle","Alexandre","1700","0","Fashion & Retail","1/23/1950","M","509","14",""
"1720","Harvey","Gerry","1700","0","Fashion & Retail","9/18/1939","M","623","5",""
"1721","He","Zhaoxi","1700","0","Technology","1/1/1974","M","589","21",""
"1722","Heinecke","William","1700","0","Real Estate","6/4/1949","M","35","77",""
"1723","Hennick","Jay","1700","0","Finance & Investments","1/20/1957","M","650","18",""
"1724","Herlin","Ilkka","1700","0","Manufacturing","1/1/1959","M","238","29",""
"1725","Hiranandani","Asok Kumar","1700","0","Real Estate","11/28/1954","M","593","67",""
"1726","Jackman","Hal","1700","0","Finance & Investments","6/10/1932","M","650","18",""
"1727","Jain","Pavan","1700","0","Manufacturing","5/17/1951","M","149","38",""
"1728","Kanjanapas","Keeree","1700","0","Real Estate","10/18/1950","M","35","77",""
"1729","Kibar","Osman","1700","0","Healthcare","4/1/1971","M","326","83",""
"1730","Kim","Chang-soo","1700","0","Fashion & Retail","4/1/1961","M","582","70",""
"1731","Kucuk","Mustafa","1700","0","Fashion & Retail","6/3/1963","M","274","78",""
"1732","Kwok","Christopher","1700","0","Real Estate","4/1/1986","M","253","35",""
"1733","Kwok","Edward","1700","0","Real Estate","4/1/1981","M","253","35",""
"1734","Lau","Cho Kun","1700","0","Diversified","1/10/1936","M","634","50",""
"1735","Le-Quoc","Alexis","1700","0","Technology","11/14/1974","M","451","83",""
"1736","Lei","Jufang","1700","0","Healthcare","1/3/1953","F","337","21",""
"1737","Leininger","James","1700","0","Healthcare","3/30/1945","M","554","83",""
"1738","Li","Xuhui","1700","0","Food & Beverage","6/15/1968","F","191","21",""
"1739","Liautaud","Jimmy John","1700","0","Food & Beverage","1/12/1964","M","301","83",""
"1740","Lin","Lairong","1700","1","Metals & Mining","8/9/1968","M","42","21",""
"1741","Lu","Di","1700","0","Technology","1/1/1964","M","589","21",""
"1742","Luckey","Palmer","1700","0","Technology","9/19/1992","M","455","83",""
"1743","MacMillan","Duncan","1700","0","Finance & Investments","12/17/1937","M","515","83",""
"1744","Maezawa","Yusaku","1700","0","Technology","11/22/1975","M","116","43",""
"1745","Mateus","Ilson","1700","1","Fashion & Retail","2/6/1963","M","570","14",""
"1746","Meng","Qingshan","1700","1","Manufacturing","11/17/1948","M","336","21",""
"1747","Palatchi","Alberto","1700","0","Fashion & Retail","6/26/1949","M","382","71",""
"1748","Parekh","Mrudula","1700","0","Manufacturing","1/1/1948","F","431","38",""
"1749","Paval","Dragos","1700","0","Fashion & Retail","6/22/1966","M","31","65",""
"1750","Perez","Jorge","1700","0","Real Estate","10/17/1949","M","409","83",""
"1751","Pumpyansky","Dmitry","1700","0","Metals & Mining","3/22/1964","M","427","66",""
"1752","Ren","Jinsheng","1700","1","Healthcare","1/1/1963","M","437","21",""
"1753","Roberts","Brian","1700","0","Media & Entertainment","6/28/1959","M","498","83",""
"1754","Rogers","Joe","1700","0","Food & Beverage","12/2/1946","M","24","83","Jr."
"1755","Ruan","Shuilong","1700","1","Manufacturing","12/1/1935","M","585","21",""
"1756","Saville","Paul","1700","0","Real Estate","12/14/1955","M","483","83",""
"1757","Savvidis","Ivan","1700","1","Diversified","3/27/1959","M","541","66",""
"1758","Shibahara","Keiichi","1700","0","Healthcare","10/9/1964","M","645","43",""
"1759","Shroff","Rajju","1700","0","Manufacturing","10/20/1933","M","431","38",""
"1760","Sun","Huaiqing","1700","1","Fashion & Retail","10/2/1969","M","225","21",""
"1761","Taravella","Alain","1700","0","Real Estate","1/1/1948","M","492","30",""
"1762","Tisch","Jonathan","1700","0","Diversified","12/7/1953","M","451","83",""
"1763","Tuchman","Kenneth","1700","0","Service","10/23/1959","M","151","83",""
"1764","Wang","Chou-hsiong","1700","0","Manufacturing","1/1/1941","M","723","75",""
"1765","Wang","Minwen","1700","0","Technology","11/1/1963","M","44","21",""
"1766","Werner","Tom","1700","0","Sports","4/12/1950","M","369","83",""
"1767","Winn","Stephen","1700","0","Real Estate","9/12/1946","M","140","83",""
"1768","Wood","Ian","1700","1","Energy","7/21/1942","M","4","82",""
"1769","Wu","Lanlan","1700","1","Manufacturing","1/1/1974","F","589","21",""
"1770","Xu","Bingzhong","1700","0","Food & Beverage","1/1/1974","M","589","21",""
"1771","Yang","Xuegang","1700","0","Manufacturing","2/1/1965","M","44","21",""
